#velocity	error_velocity	radius
48.346997637    17.605429542    12.855
48.345067789    17.604726793    12.856
48.343137997    17.604024064    12.857
48.341201643    17.603318946    12.858
48.33926529    17.602613828    12.859
48.337327289    17.601908111    12.86
48.335390935    17.601202993    12.861
48.333456202    17.600498465    12.862
48.331513342    17.599790977    12.863
48.329570428    17.59908347    12.864
48.327624301    17.598374794    12.865
48.325665079    17.597661348    12.866
48.323702591    17.596946713    12.867
48.321704193    17.596219002    12.868
48.319674717    17.595479974    12.869
48.317771062    17.594786763    12.87
48.315870646    17.594094732    12.871
48.313962049    17.593399721    12.872
48.312063253    17.59270828    12.873
48.310156304    17.592013869    12.874
48.308255943    17.591321858    12.875
48.306350586    17.590628027    12.876
48.304450171    17.589935996    12.877
48.302546516    17.589242785    12.878
48.300646073    17.588550744    12.879
48.298742418    17.587857533    12.88
48.296838736    17.587164313    12.881
48.294936702    17.586471692    12.882
48.293034667    17.585779071    12.883
48.291132578    17.58508643    12.884
48.289230543    17.58439381    12.885
48.287331776    17.583702379    12.886
48.285431361    17.583010348    12.887
48.283532594    17.582318917    12.888
48.281630532    17.581626286    12.889
48.279726851    17.580933066    12.89
48.277829731    17.580242235    12.891
48.27592929    17.579550194    12.892
48.27403217    17.578859363    12.893
48.272131783    17.578167342    12.894
48.27023137    17.577475312    12.895
48.268332603    17.576783881    12.896
48.266437076    17.57609363    12.897
48.264535015    17.575400999    12.898
48.262641163    17.574711358    12.899
48.260742397    17.574019928    12.9
48.258845251    17.573329087    12.901
48.256948104    17.572638246    12.902
48.255052605    17.571948005    12.903
48.253152219    17.571255985    12.904
48.25125996    17.570566924    12.905
48.249361194    17.569875493    12.906
48.247462429    17.569184063    12.907
48.245571817    17.568495601    12.908
48.243671431    17.567803581    12.909
48.241777553    17.56711393    12.91
48.239882054    17.56642369    12.911
48.237988176    17.565734039    12.912
48.236094297    17.565044388    12.913
48.234195532    17.564352958    12.914
48.232303274    17.563663897    12.915
48.230404509    17.562972467    12.916
48.228517192    17.562285206    12.917
48.226621694    17.561594965    12.918
48.224727844    17.560905325    12.919
48.222837233    17.560216864    12.92
48.220940061    17.559526014    12.921
48.219047857    17.558836973    12.922
48.217152333    17.558146723    12.923
48.215266664    17.557460061    12.924
48.213374433    17.556771011    12.925
48.211482176    17.55608195    12.926
48.209588326    17.55539231    12.927
48.207697716    17.554703849    12.928
48.205805486    17.554014799    12.929
48.203913256    17.553325748    12.93
48.20202594    17.552638487    12.931
48.200132063    17.551948837    12.932
48.198246395    17.551262176    12.933
48.196354138    17.550573116    12.934
48.194463529    17.549884655    12.935
48.192576213    17.549197395    12.936
48.190682364    17.548507754    12.937
48.188793402    17.547819894    12.938
48.186906059    17.547132623    12.939
48.185017097    17.546444763    12.94
48.183128108    17.545756892    12.941
48.181237553    17.545068452    12.942
48.179350211    17.544381181    12.943
48.177464517    17.543694511    12.944
48.175577202    17.54300725    12.945
48.173686593    17.54231879    12.946
48.171800926    17.541632129    12.947
48.169913584    17.540944859    12.948
48.168026243    17.540257589    12.949
48.166138929    17.539570328    12.95
48.164253234    17.538883658    12.951
48.16236754    17.538196987    12.952
48.16048514    17.537511516    12.953
48.158596152    17.536823646    12.954
48.156715372    17.536138766    12.955
48.154828059    17.535451505    12.956
48.152944012    17.534765435    12.957
48.151056671    17.534078165    12.958
48.149169331    17.533390895    12.959
48.147288551    17.532706014    12.96
48.145402858    17.532019344    12.961
48.143520458    17.531333873    12.962
48.141634765    17.530647203    12.963
48.139755606    17.529962912    12.964
48.137873207    17.529277441    12.965
48.135987487    17.528590762    12.966
48.134103441    17.527904691    12.967
48.132219368    17.527218611    12.968
48.130340236    17.52653433    12.969
48.128461077    17.52585004    12.97
48.126577032    17.52516397    12.971
48.124694606    17.524478489    12.972
48.122812181    17.523793009    12.973
48.120931402    17.523108129    12.974
48.119048977    17.522422649    12.975
48.117166552    17.521737169    12.976
48.115290661    17.521054068    12.977
48.113409909    17.520369197    12.978
48.111529131    17.519684317    12.979
48.109651594    17.519000617    12.98
48.107769169    17.518315137    12.981
48.105890038    17.517630856    12.982
48.1040125    17.516947156    12.983
48.102131723    17.516262276    12.984
48.100252565    17.515577986    12.985
48.098375055    17.514894295    12.986
48.096497544    17.514210605    12.987
48.094618387    17.513526315    12.988
48.092740877    17.512842624    12.989
48.090863366    17.512158934    12.99
48.088985856    17.511475244    12.991
48.087111613    17.510792743    12.992
48.085232456    17.510108453    12.993
48.083356567    17.509425353    12.994
48.081477437    17.508741073    12.995
48.079601547    17.508057973    12.996
48.077728925    17.507376062    12.997
48.075849768    17.506691773    12.998
48.073977146    17.506009862    12.999
48.072098016    17.505325582    13
48.070222154    17.504642492    13.001
48.068349559    17.503960591    13.002
48.06647529    17.503278081    13.003
48.064599427    17.502594991    13.004
48.062725159    17.501912481    13.005
48.060850943    17.501229991    13.006
48.058979969    17.50054868    13.007
48.057105727    17.49986618    13.008
48.055229838    17.49918308    13.009
48.053357243    17.49850118    13.01
48.051487889    17.49782046    13.011
48.04961038    17.49713677    13.012
48.047741026    17.49645605    13.013
48.045866812    17.495773559    13.014
48.043995811    17.495092239    13.015
48.042124863    17.494410939    13.016
48.040252242    17.493729029    13.017
48.038381295    17.493047729    13.018
48.036510294    17.492366409    13.019
48.034640967    17.491685698    13.02
48.032768373    17.491003798    13.021
48.030894106    17.490321289    13.022
48.029026399    17.489641168    13.023
48.027153779    17.488959259    13.024
48.025287719    17.488279738    13.025
48.023418393    17.487599028    13.026
48.021549066    17.486918318    13.027
48.01968136    17.486238197    13.028
48.017808713    17.485556278    13.029
48.015942681    17.484876767    13.03
48.014071708    17.484195458    13.031
48.012204002    17.483515337    13.032
48.010336296    17.482835217    13.033
48.008470237    17.482155697    13.034
48.006600911    17.481474987    13.035
48.004733179    17.480794857    13.036
48.002868767    17.480115937    13.037
48.000996148    17.479434027    13.038
47.999133356    17.478755697    13.039
47.997265651    17.478075577    13.04
47.995401213    17.477396647    13.041
47.993533507    17.476716527    13.042
47.991667449    17.476037007    13.043
47.989803038    17.475358086    13.044
47.98793698    17.474678566    13.045
47.986074162    17.474000226    13.046
47.984206457    17.473320107    13.047
47.982340373    17.472640577    13.048
47.980477608    17.471962256    13.049
47.978611524    17.471282727    13.05
47.976750354    17.470604987    13.051
47.974885916    17.469926057    13.052
47.973021505    17.469247136    13.053
47.971155421    17.468567607    13.054
47.969292604    17.467889267    13.055
47.967431461    17.467211537    13.056
47.965568671    17.466533207    13.057
47.963707527    17.465855476    13.058
47.961844711    17.465177137    13.059
47.959985188    17.464499996    13.06
47.958119131    17.463820477    13.061
47.956257988    17.463142746    13.062
47.954395171    17.462464407    13.063
47.952535649    17.461787267    13.064
47.950674479    17.461109527    13.065
47.948811663    17.460431187    13.066
47.946955434    17.459755247    13.067
47.945092645    17.459076917    13.068
47.943234743    17.458400367    13.069
47.941371954    17.457722037    13.07
47.939510785    17.457044297    13.071
47.937652909    17.456367757    13.072
47.935795007    17.455691207    13.073
47.933935486    17.455014067    13.074
47.932075964    17.454336927    13.075
47.930218089    17.453660387    13.076
47.928360161    17.452983828    13.077
47.926503932    17.452307887    13.078
47.924644384    17.451630738    13.079
47.922784863    17.450953598    13.08
47.920923695    17.450275858    13.081
47.919069087    17.449600508    13.082
47.917212833    17.448924558    13.083
47.915358199    17.448249198    13.084
47.913498678    17.447572058    13.085
47.911645691    17.446897298    13.086
47.90978617    17.446220159    13.087
47.907931562    17.445544808    13.088
47.906073688    17.444868268    13.089
47.904222322    17.444194098    13.09
47.902362801    17.443516959    13.091
47.900509788    17.442842189    13.092
47.898655181    17.442166839    13.093
47.896800575    17.441491489    13.094
47.894945941    17.440816129    13.095
47.893089688    17.44014018    13.096
47.891238349    17.439466019    13.097
47.889383716    17.43879066    13.098
47.887530756    17.438115909    13.099
47.885677744    17.43744114    13.1
47.883823137    17.43676579    13.101
47.881971798    17.43609163    13.102
47.880118812    17.43541687    13.103
47.878267473    17.43474271    13.104
47.876411194    17.434066751    13.105
47.874558209    17.433391991    13.106
47.872710137    17.432719021    13.107
47.870855505    17.432043661    13.108
47.869002519    17.431368902    13.109
47.867154448    17.430695931    13.11
47.86530473    17.430022361    13.111
47.863451745    17.429347602    13.112
47.861602026    17.428674032    13.113
47.859750688    17.427999872    13.114
47.857902617    17.427326902    13.115
47.856049606    17.426652133    13.116
47.854203208    17.425979772    13.117
47.852351843    17.425305603    13.118
47.850503772    17.424632633    13.119
47.848657322    17.423960252    13.12
47.846804311    17.423285484    13.121
47.84495624    17.422612514    13.122
47.84310817    17.421939544    13.123
47.841260099    17.421266574    13.124
47.839412002    17.420593594    13.125
47.837562311    17.419920034    13.126
47.835720775    17.419249444    13.127
47.833871032    17.418575865    13.128
47.832024608    17.417903494    13.129
47.830174865    17.417229915    13.13
47.828330088    17.416558145    13.131
47.826478751    17.415883986    13.132
47.824638836    17.415213985    13.133
47.822792413    17.414541615    13.134
47.820945937    17.413869226    13.135
47.819096221    17.413195657    13.136
47.817253038    17.412524467    13.137
47.815408236    17.411852687    13.138
47.813563433    17.411180907    13.139
47.811715337    17.410507928    13.14
47.809873802    17.409837338    13.141
47.808029    17.409165558    13.142
47.806187465    17.408494968    13.143
47.804344309    17.407823788    13.144
47.80249624    17.407150818    13.145
